model_name,d_in,d_out,prec,model_file,model_string,rf,strategy,TargetClockPeriod_hls,EstimatedClockPeriod_hls,BestLatency_hls,WorstLatency_hls,IntervalMin_hls,IntervalMax_hls,BRAM_18K_hls,DSP_hls,FF_hls,LUT_hls,URAM_hls,rf_times_precision,hls_synth_success
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_16_16b,16,16,16,cc54d21f-e2a8-462d-8be8-0174d5e06db0.tar.gz,16-48-40-16,4093,resource,5.00,3.782,3333,3336,3333,3336,1.5,3,10823,13590,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_24_16b,16,24,16,ceda3c18-3730-4e3e-a72f-a5cabaa01bb4.tar.gz,16-48-40-24,1024,resource,5.00,3.782,2693,2696,2693,2696,1.5,4,11124,14709,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_24_16b,16,24,16,4a746a57-df45-4599-b850-69a420482915.tar.gz,16-48-40-24,2047,resource,5.00,3.782,3653,3656,3653,3656,1.5,3,11131,14399,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_24_16b,16,24,16,a2c03551-e43e-44c7-b0ef-346e38990c12.tar.gz,16-48-40-24,3070,resource,5.00,3.782,3653,3656,3653,3656,1.5,3,11131,14399,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_24_16b,16,24,16,1d18babc-3f62-4df7-9bd6-f19ea4375075.tar.gz,16-48-40-24,4093,resource,5.00,3.782,3653,3656,3653,3656,1.5,3,11117,14450,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_32_16b,16,32,16,bb96b527-c985-400f-b6f4-4c2408ed24ef.tar.gz,16-48-40-32,1024,resource,5.00,3.782,3013,3016,3013,3016,1.5,4,11440,15490,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_32_16b,16,32,16,0b0f5788-11db-47c2-8d60-2e475daa3278.tar.gz,16-48-40-32,2047,resource,5.00,3.782,3973,3976,3973,3976,1.5,3,11447,15178,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_32_16b,16,32,16,493085de-c8f8-4daf-a977-a700e9cb2ee7.tar.gz,16-48-40-32,3070,resource,5.00,3.782,3973,3976,3973,3976,1.5,3,11447,15178,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_32_16b,16,32,16,056ae4f6-39d6-4ff3-a35a-3616113ca3e1.tar.gz,16-48-40-32,4093,resource,5.00,3.782,3973,3976,3973,3976,1.5,3,11447,15320,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_40_16b,16,40,16,bf3a7b0e-415d-49bd-a289-fc57fd3273d9.tar.gz,16-48-40-40,1024,resource,5.00,3.782,2533,2536,2533,2536,1.5,5,11761,16520,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_40_16b,16,40,16,b51c1427-9aeb-4dad-a7a5-30f65b0b7705.tar.gz,16-48-40-40,2047,resource,5.00,3.782,4293,4296,4293,4296,1.5,3,11775,15806,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_40_16b,16,40,16,4ecb3ecf-8c94-4d9f-b1bb-699ecb2ef942.tar.gz,16-48-40-40,3070,resource,5.00,3.782,4293,4296,4293,4296,1.5,3,11775,15805,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_40_16b,16,40,16,0fb9b590-1a06-4e9c-8d2b-e0d19412754a.tar.gz,16-48-40-40,4093,resource,5.00,3.782,4293,4296,4293,4296,1.5,3,11775,15805,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_48_16b,16,48,16,cdfc9881-5d73-4460-926e-0bba694c482f.tar.gz,16-48-40-48,1024,resource,5.00,3.782,2693,2696,2693,2696,1.5,5,12076,17207,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_48_16b,16,48,16,afbc3d63-6eaa-461d-b9af-b7cd335b6ab9.tar.gz,16-48-40-48,2047,resource,5.00,3.782,4613,4616,4613,4616,1.5,3,12072,16628,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_48_16b,16,48,16,a070ed7d-ff58-44e0-aef0-b706cc018978.tar.gz,16-48-40-48,3070,resource,5.00,3.782,4613,4616,4613,4616,1.5,3,12072,16630,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_48_16b,16,48,16,89fbfe7a-2f77-4397-adec-38b5c22e622c.tar.gz,16-48-40-48,4093,resource,5.00,3.782,4613,4616,4613,4616,1.5,3,12072,16629,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_56_16b,16,56,16,18ddaa5b-09d6-42ad-b2d5-5832b5a8013d.tar.gz,16-48-40-56,1024,resource,5.00,3.829,2853,2856,2853,2856,1.5,5,12391,18204,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_56_16b,16,56,16,f9db938e-c1f3-46a4-bc0b-f0d5e3eb0fc0.tar.gz,16-48-40-56,2047,resource,5.00,3.783,4933,4936,4933,4936,2,3,12404,17242,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_56_16b,16,56,16,baf154d8-133e-468f-b5f9-eeb803d9d9a7.tar.gz,16-48-40-56,3070,resource,5.00,3.783,4933,4936,4933,4936,2,3,12404,17239,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_56_16b,16,56,16,9549bc52-84e0-4153-9914-7ca93935958b.tar.gz,16-48-40-56,4093,resource,5.00,3.783,4933,4936,4933,4936,2,3,12404,17238,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_64_16b,16,64,16,c7fc59b0-102e-41d4-81c4-6bd7f72be8b8.tar.gz,16-48-40-64,1024,resource,5.00,3.782,3013,3016,3013,3016,1.5,5,12712,18993,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_64_16b,16,64,16,d6fca35d-5bf2-45a5-8072-de7c2d436a03.tar.gz,16-48-40-64,2047,resource,5.00,3.784,5253,5256,5253,5256,2,3,12724,18158,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_64_16b,16,64,16,e0a7576c-6c88-4509-98b4-744224847c29.tar.gz,16-48-40-64,3070,resource,5.00,3.784,5253,5256,5253,5256,2,3,12724,18203,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_64_16b,16,64,16,a7c01611-13a1-433b-a01a-c426416f67c2.tar.gz,16-48-40-64,4093,resource,5.00,3.784,5253,5256,5253,5256,2,3,12724,18201,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_72_16b,16,72,16,e4d99580-e715-4919-b00e-c62f506d34b1.tar.gz,16-48-40-72,1024,resource,5.00,3.782,2693,2696,2693,2696,1.5,6,13022,20216,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_72_16b,16,72,16,b9410b76-ca71-412a-a616-88c84212f4f0.tar.gz,16-48-40-72,2047,resource,5.00,3.782,4133,4136,4133,4136,1.5,4,13037,19702,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_72_16b,16,72,16,602c06fe-9767-42fa-a266-b3153f352044.tar.gz,16-48-40-72,3070,resource,5.00,3.843,5573,5576,5573,5576,2,3,13041,18889,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_72_16b,16,72,16,c1c291c3-29c5-4916-b9ec-09b5bcaa550f.tar.gz,16-48-40-72,4093,resource,5.00,3.843,5573,5576,5573,5576,2,3,13041,18957,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_8_16b,16,8,16,f6d58ce3-86cf-4803-8a62-00e17b106502.tar.gz,16-48-40-8,1024,resource,5.00,3.782,2053,2056,2053,2056,1.5,4,10439,12829,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_8_16b,16,8,16,449283e0-7316-42b2-bda0-4159cd97e8c1.tar.gz,16-48-40-8,2047,resource,5.00,3.782,3013,3016,3013,3016,1.5,3,10446,12700,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_8_16b,16,8,16,b7931c18-d209-49ac-8966-426c97881d9a.tar.gz,16-48-40-8,3070,resource,5.00,3.782,3013,3016,3013,3016,1.5,3,10446,12700,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_8_16b,16,8,16,4a0d91e8-9694-4de7-aacc-82b65d349607.tar.gz,16-48-40-8,4093,resource,5.00,3.782,3013,3016,3013,3016,1.5,3,10446,12700,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_80_16b,16,80,16,decd0e61-0f9f-48d2-ba6e-a6ff233e04a1.tar.gz,16-48-40-80,1024,resource,5.00,3.782,2533,2536,2533,2536,1.5,7,13337,20901,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_80_16b,16,80,16,82c97fcd-3161-4bb3-8b67-a68048e24d81.tar.gz,16-48-40-80,2047,resource,5.00,3.782,4293,4296,4293,4296,1.5,4,13355,20196,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_80_16b,16,80,16,f505827c-30af-4258-849a-8027dba0f70f.tar.gz,16-48-40-80,3070,resource,5.00,3.899,5893,5896,5893,5896,2,3,13341,19567,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_80_16b,16,80,16,f04a32c0-dd8d-457f-b562-14184fc8d7d0.tar.gz,16-48-40-80,4093,resource,5.00,3.899,5893,5896,5893,5896,2,3,13341,19407,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_88_16b,16,88,16,c7f3ef18-dfe6-49c4-9b51-0ef3b05294f7.tar.gz,16-48-40-88,1024,resource,5.00,3.782,2613,2616,2613,2616,1.5,7,13649,21755,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_88_16b,16,88,16,88307bd0-7777-4c20-970c-d797749fe4c9.tar.gz,16-48-40-88,2047,resource,5.00,3.782,4453,4456,4453,4456,1.5,4,13668,20964,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_88_16b,16,88,16,485552d6-ff1d-4f79-86bb-f942d28a967e.tar.gz,16-48-40-88,3070,resource,5.00,3.955,6213,6216,6213,6216,2,3,13659,20150,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_88_16b,16,88,16,4de32849-4c96-4146-ab03-67a101bece72.tar.gz,16-48-40-88,4093,resource,5.00,3.955,6213,6216,6213,6216,2,3,13659,20151,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_96_16b,16,96,16,069ea2db-f02a-459e-b779-716c2a53d78a.tar.gz,16-48-40-96,1024,resource,5.00,3.782,2693,2696,2693,2696,1.5,7,13965,22421,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_96_16b,16,96,16,02140e42-e8fb-4978-8744-f68121390eb1.tar.gz,16-48-40-96,2047,resource,5.00,3.782,4613,4616,4613,4616,1.5,4,13983,21668,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_96_16b,16,96,16,badcfd43-80d8-422f-acda-08c2935f80eb.tar.gz,16-48-40-96,3070,resource,5.00,4.011,6533,6536,6533,6536,2,3,13960,20658,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_40_96_16b,16,96,16,e5c187ea-835f-4251-a9f6-4c2c3239875f.tar.gz,16-48-40-96,4093,resource,5.00,4.011,6533,6536,6533,6536,2,3,13960,20660,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_104_16b,16,104,16,62905c3c-f46d-4150-9f3f-d967b6ffa3d8.tar.gz,16-48-48-104,1024,resource,5.00,3.797,3173,3176,3173,3176,1.5,7,15158,27331,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_104_16b,16,104,16,c68d6437-d85d-41c4-8268-3326f6694610.tar.gz,16-48-48-104,2047,resource,5.00,3.782,5573,5576,5573,5576,2.5,4,15179,24063,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_104_16b,16,104,16,d61a7dff-b6e6-4117-8ffa-70b36d527d68.tar.gz,16-48-48-104,3070,resource,5.00,3.782,5573,5576,5573,5576,2.5,4,15179,24149,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_104_16b,16,104,16,88ed9bb3-87ef-476b-93c2-5fae42b45fbb.tar.gz,16-48-48-104,4093,resource,5.00,4.011,8069,8072,8069,8072,3.5,3,15174,23361,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_112_16b,16,112,16,1142f88e-5276-418e-8951-33ff1913cb2c.tar.gz,16-48-48-112,1024,resource,5.00,3.782,2693,2696,2693,2696,1.5,10,15474,26072,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_112_16b,16,112,16,1e748736-7cc4-4571-85c5-dc386ca34e0d.tar.gz,16-48-48-112,2047,resource,5.00,3.783,5765,5768,5765,5768,2.5,4,15490,25026,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_112_16b,16,112,16,de64644c-298a-42b3-9d9c-5b2bc92a085d.tar.gz,16-48-48-112,3070,resource,5.00,3.783,5765,5768,5765,5768,2.5,4,15490,25027,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_112_16b,16,112,16,5826e48e-7368-4b81-94f0-1c6514207294.tar.gz,16-48-48-112,4093,resource,5.00,4.020,8453,8456,8453,8456,3.5,3,15454,23214,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_120_16b,16,120,16,a758a69b-4a4e-4a60-b845-e8bdf44b5071.tar.gz,16-48-48-120,1024,resource,5.00,3.782,2885,2888,2885,2888,1.5,9,15777,26660,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_120_16b,16,120,16,7db4eec1-4bce-4ee9-9cf3-27a93219f19f.tar.gz,16-48-48-120,2047,resource,5.00,3.782,4997,5000,4997,5000,2,5,15777,25202,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_120_16b,16,120,16,d2de0691-d7cd-424a-8eb9-543609367cdb.tar.gz,16-48-48-120,3070,resource,5.00,3.783,5957,5960,5957,5960,2.5,4,15780,25144,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_120_16b,16,120,16,998dc2b4-7a2b-4c90-a809-ecf156ff80d9.tar.gz,16-48-48-120,4093,resource,5.00,3.783,5957,5960,5957,5960,2.5,4,15780,25144,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_128_16b,16,128,16,8dc2399d-062d-4067-a456-548022e6baa6.tar.gz,16-48-48-128,1024,resource,5.00,3.782,2693,2696,2693,2696,5,11,16100,27722,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_128_16b,16,128,16,c603519b-235f-4337-9168-c8540b10e46a.tar.gz,16-48-48-128,2047,resource,5.00,3.782,4613,4616,4613,4616,2,6,16096,26500,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_128_16b,16,128,16,9b97ee39-5129-4a05-9e61-fe638748c87c.tar.gz,16-48-48-128,3070,resource,5.00,3.784,6149,6152,6149,6152,2.5,4,16111,26023,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_128_16b,16,128,16,19eaba9b-d727-44ec-9f59-a54ea9f4e1d2.tar.gz,16-48-48-128,4093,resource,5.00,3.784,6149,6152,6149,6152,2.5,4,16094,26108,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_16_16b,16,16,16,e2c8e868-86ed-4953-b246-fe399d3689a1.tar.gz,16-48-48-16,1024,resource,5.00,3.782,2693,2696,2693,2696,1.5,4,11694,15175,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_16_16b,16,16,16,14025f2c-3e11-4dbe-84f0-c491bf22b4ef.tar.gz,16-48-48-16,2047,resource,5.00,3.782,3845,3848,3845,3848,2,3,11700,14722,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_16_16b,16,16,16,57d155e5-32c9-41c7-b05b-70765c7a34f9.tar.gz,16-48-48-16,3070,resource,5.00,3.782,3845,3848,3845,3848,2,3,11700,14642,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_16_16b,16,16,16,0949aef9-633c-49dc-b60c-1ab83da63193.tar.gz,16-48-48-16,4093,resource,5.00,3.782,3845,3848,3845,3848,2,3,11683,14741,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_24_16b,16,24,16,c7bc6e3f-f9b2-4a52-8afd-7e951226229f.tar.gz,16-48-48-24,1024,resource,5.00,3.782,3077,3080,3077,3080,1.5,4,12001,16118,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_24_16b,16,24,16,774d8ef0-9d29-4032-a6a3-6336e4b3864f.tar.gz,16-48-48-24,2047,resource,5.00,3.782,4229,4232,4229,4232,2,3,12009,15466,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_24_16b,16,24,16,149bf3ea-4c93-460e-8e23-61decbe21cc2.tar.gz,16-48-48-24,3070,resource,5.00,3.782,4229,4232,4229,4232,2,3,12009,15511,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_24_16b,16,24,16,2808fb26-268b-427f-abaa-64e17c633600.tar.gz,16-48-48-24,4093,resource,5.00,3.782,4229,4232,4229,4232,2,3,12009,15468,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_32_16b,16,32,16,53338fcf-2222-4391-99d0-888e38f349fd.tar.gz,16-48-48-32,1024,resource,5.00,3.782,2693,2696,2693,2696,1.5,5,12323,17158,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_32_16b,16,32,16,f2a5c0b3-3872-4d5d-8327-1a86cc6c041b.tar.gz,16-48-48-32,2047,resource,5.00,3.782,4613,4616,4613,4616,2,3,12321,16247,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_32_16b,16,32,16,8792112d-633e-4723-8c6d-e1980441a905.tar.gz,16-48-48-32,3070,resource,5.00,3.782,4613,4616,4613,4616,2,3,12321,16145,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_32_16b,16,32,16,1f6fd03b-4419-41e6-af74-ba44505dad22.tar.gz,16-48-48-32,4093,resource,5.00,3.782,4613,4616,4613,4616,2,3,12321,16288,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_40_16b,16,40,16,b5aafe15-8442-4785-87eb-642382ef4f3f.tar.gz,16-48-48-40,1024,resource,5.00,3.782,2885,2888,2885,2888,1.5,5,12639,17918,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_40_16b,16,40,16,c125a74e-b08b-48f8-8bef-aa418bc58a08.tar.gz,16-48-48-40,2047,resource,5.00,3.782,4997,5000,4997,5000,2,3,12637,17106,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_40_16b,16,40,16,dc5f01ea-c5f9-407d-9049-d5fa51a44723.tar.gz,16-48-48-40,3070,resource,5.00,3.782,4997,5000,4997,5000,2,3,12637,17011,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_40_16b,16,40,16,7c0a8e70-cc32-448f-b601-35963c7ed215.tar.gz,16-48-48-40,4093,resource,5.00,3.782,4997,5000,4997,5000,2,3,12651,17069,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_48_16b,16,48,16,93987f76-dda8-40d0-aaf3-a3d9ceeddccc.tar.gz,16-48-48-48,1024,resource,5.00,3.782,3077,3080,3077,3080,1.5,5,12953,18946,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_48_16b,16,48,16,5846893c-5543-4878-bcae-aedd7ef44283.tar.gz,16-48-48-48,2047,resource,5.00,3.782,5381,5384,5381,5384,2.5,3,12951,17702,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_48_16b,16,48,16,1f917734-49b4-45db-8c0a-e0f2fddc26ff.tar.gz,16-48-48-48,3070,resource,5.00,3.782,5381,5384,5381,5384,2.5,3,12968,17624,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_48_16b,16,48,16,26cac210-eab3-479f-bf42-27113b88fe81.tar.gz,16-48-48-48,4093,resource,5.00,3.782,5381,5384,5381,5384,2.5,3,12968,17698,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_56_16b,16,56,16,f5e33c3a-c4d2-477c-96bc-35a4c4e4c23a.tar.gz,16-48-48-56,1024,resource,5.00,3.829,3269,3272,3269,3272,1.5,5,13267,19836,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_56_16b,16,56,16,8c227af4-a794-4fd0-88c1-f641e6399d69.tar.gz,16-48-48-56,2047,resource,5.00,3.783,5765,5768,5765,5768,2.5,3,13282,18583,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_56_16b,16,56,16,cd6de6b2-226d-4a15-a621-7a2939f8e777.tar.gz,16-48-48-56,3070,resource,5.00,3.783,5765,5768,5765,5768,2.5,3,13282,18582,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_56_16b,16,56,16,6396de03-3dc3-4f42-83b0-50fb5eabecbd.tar.gz,16-48-48-56,4093,resource,5.00,3.783,5765,5768,5765,5768,2.5,3,13282,18479,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_64_16b,16,64,16,4c5c6a3f-d84e-4e4a-87bc-c4b3800c3192.tar.gz,16-48-48-64,1024,resource,5.00,3.782,2693,2696,2693,2696,1.5,7,13585,20514,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_64_16b,16,64,16,94b6e3a4-4781-4470-9ee9-3abfe4d1c8ed.tar.gz,16-48-48-64,2047,resource,5.00,3.782,4613,4616,4613,4616,2,4,13587,19808,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_64_16b,16,64,16,809a4618-b2d9-412d-ab2e-a14f92090c95.tar.gz,16-48-48-64,3070,resource,5.00,3.784,6149,6152,6149,6152,2.5,3,13595,19327,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_64_16b,16,64,16,37ddac2c-58a2-4e43-9b99-ae687b67d2eb.tar.gz,16-48-48-64,4093,resource,5.00,3.784,6149,6152,6149,6152,2.5,3,13595,19327,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_72_16b,16,72,16,1a2de05b-d62f-408d-bdbe-431427d9e1b4.tar.gz,16-48-48-72,1024,resource,5.00,3.782,3077,3080,3077,3080,1.5,6,13897,22072,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_72_16b,16,72,16,b8688763-328b-425e-a2ab-7962bce01c3b.tar.gz,16-48-48-72,2047,resource,5.00,3.782,4805,4808,4805,4808,2,4,13916,20629,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_72_16b,16,72,16,ef2b83fa-aa96-4a52-bc62-49f6b23881c7.tar.gz,16-48-48-72,3070,resource,5.00,3.843,6533,6536,6533,6536,2.5,3,13906,19752,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_72_16b,16,72,16,766451bd-d406-4174-9995-0db4825e48ac.tar.gz,16-48-48-72,4093,resource,5.00,3.843,6533,6536,6533,6536,2.5,3,13906,19707,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_8_16b,16,8,16,9a6e8d0e-212c-4e9c-8171-908df18c392e.tar.gz,16-48-48-8,1024,resource,5.00,3.782,2309,2312,2309,2312,1.5,4,11315,14524,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_8_16b,16,8,16,a6019adc-74ca-4525-9e6e-a17cfca64127.tar.gz,16-48-48-8,2047,resource,5.00,3.782,3461,3464,3461,3464,2,3,11323,13838,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_8_16b,16,8,16,a7e79689-636e-465f-bfea-6a73674942b8.tar.gz,16-48-48-8,3070,resource,5.00,3.782,3461,3464,3461,3464,2,3,11323,13838,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_8_16b,16,8,16,3bdb0a1f-dcd1-4638-acf1-b13ecb11e4d9.tar.gz,16-48-48-8,4093,resource,5.00,3.782,3461,3464,3461,3464,2,3,11323,13838,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_80_16b,16,80,16,14f25962-1bbf-4e58-b27e-148318e8855a.tar.gz,16-48-48-80,1024,resource,5.00,3.782,2885,2888,2885,2888,1.5,7,14211,22427,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_80_16b,16,80,16,b7a6df8f-fef9-4e20-84c3-decb876d5ae7.tar.gz,16-48-48-80,2047,resource,5.00,3.782,4997,5000,4997,5000,2,4,14206,21482,0,32752,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_80_16b,16,80,16,fb140526-35ab-43a0-afbf-3d1c1ca9f42d.tar.gz,16-48-48-80,3070,resource,5.00,3.899,6917,6920,6917,6920,2.5,3,14216,20475,0,49120,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_80_16b,16,80,16,a0d0ab38-063e-4935-bf77-352148d8f339.tar.gz,16-48-48-80,4093,resource,5.00,3.899,6917,6920,6917,6920,2.5,3,14216,20475,0,65488,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_88_16b,16,88,16,aa585e9a-3a13-493e-90bb-e96d9ecc22d1.tar.gz,16-48-48-88,1024,resource,5.00,3.782,2981,2984,2981,2984,1.5,7,14529,24430,0,16384,TRUE
/output/3layer_run_vsynth_2023-2/raw_reports/dense_16_48_48_88_16b,16,88,16,0db4fbc8-4416-4bc2-b5ae-75c168248d46.tar.gz,16-48-48-88,2047,resource,5.00,3.782,5189,5192,5189,5192,2.5,4,14540,22599,0,32752,TRUE
