model_name,d_in,d_out,prec,model_file,model_string,rf,strategy,TargetClockPeriod_hls,EstimatedClockPeriod_hls,BestLatency_hls,WorstLatency_hls,IntervalMin_hls,IntervalMax_hls,BRAM_18K_hls,DSP_hls,FF_hls,LUT_hls,URAM_hls,rf_times_precision,hls_synth_success
/output/2layer_run_vsynth_2023-2/raw_reports/dense_128_88_64_12b,128,64,12,a1acc2ad-2eab-4943-a41e-fb1ec87289a9.tar.gz,128-88-64,2047,resource,5.00,3.770,2819,2821,2819,2821,1,12,16295,27110,0,24564,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_96_128_112_16b,96,112,16,9aeeb80e-fbed-41eb-8881-e9d6ccf54fcb.tar.gz,96-128-112,4093,resource,5.00,3.829,6659,6661,6659,6661,2,8,21472,37530,0,65488,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_2b,48,48,2,229c8567-d9e8-4c72-94b8-00ff76dbe6db.tar.gz,48-88-48,1024,resource,5.00,4.184,2115,2117,2115,2117,3,0,13112,16382,0,2048,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_96_128_120_2b,96,120,2,c119eff6-1659-433d-b7ac-1c545e5e6bcd.tar.gz,96-128-120,1024,resource,5.00,3.217,1795,1797,1795,1797,17,0,21822,29357,0,2048,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_2b,48,48,2,a43c9ee8-7c18-4df3-bfc6-a9eab56c0e28.tar.gz,48-88-48,2047,resource,5.00,4.188,4227,4229,4227,4229,3,0,13128,15978,0,4094,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_2b,48,48,2,f6a52f58-7426-435f-b28e-33e587e902d1.tar.gz,48-88-48,3070,resource,5.00,4.188,4227,4229,4227,4229,3,0,13128,15978,0,6140,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_96_128_120_2b,96,120,2,9e369507-b896-4156-aac5-d5d429e653a0.tar.gz,96-128-120,2047,resource,5.00,4.180,3459,3461,3459,3461,9,0,21780,27748,0,4094,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_2b,48,48,2,3b6188ff-ce2b-4c8a-a34c-5cf99696a835.tar.gz,48-88-48,4093,resource,5.00,3.955,8451,8453,8451,8453,3.5,0,13133,15872,0,8186,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_96_128_120_2b,96,120,2,2076e123-6d2f-40fc-be6f-177782760984.tar.gz,96-128-120,3070,resource,5.00,4.184,6147,6149,6147,6149,7,0,21819,27275,0,6140,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_4b,48,48,4,430aab27-648d-4fca-8a4c-bdf684bd8e67.tar.gz,48-88-48,1024,resource,5.00,3.770,2115,2117,2115,2117,1,0,13220,17652,0,4096,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_32_12b,72,32,12,6c69013c-9e80-49d8-b885-61fdf6e665d0.tar.gz,72-80-32,3070,resource,5.00,3.781,5443,5445,5443,5445,2,3,12355,16290,0,36840,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_96_128_120_2b,96,120,2,6c171a53-368b-493e-8de1-88683c0377ec.tar.gz,96-128-120,4093,resource,5.00,4.184,6915,6917,6915,6917,6,0,21819,27246,0,8186,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_4b,48,48,4,7ca90adc-ea2f-42f6-8468-de20d8bf9f0c.tar.gz,48-88-48,2047,resource,5.00,3.781,4227,4229,4227,4229,2,0,13160,17116,0,8188,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_4b,48,48,4,b5834f58-b10c-4d3b-89b4-d503ff023dea.tar.gz,48-88-48,3070,resource,5.00,3.781,4227,4229,4227,4229,2,0,13160,17116,0,12280,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_96_128_120_4b,96,120,4,78aee9e7-9752-4d0c-9ef2-790039feb13d.tar.gz,96-128-120,1024,resource,5.00,4.002,1795,1797,1795,1797,17,0,21825,29650,0,4096,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_4b,48,48,4,9799a79f-264d-487a-9e57-20fd3b6e1e54.tar.gz,48-88-48,4093,resource,5.00,3.955,8451,8453,8451,8453,3.5,0,13142,16153,0,16372,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_96_128_120_4b,96,120,4,ef2703bb-cbc4-45ee-b2ac-7f1c41eb39b0.tar.gz,96-128-120,2047,resource,5.00,3.770,3459,3461,3459,3461,1,0,22024,31283,0,8188,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_6b,48,48,6,f789a181-0040-41b2-aaf7-d9d853b3de77.tar.gz,48-88-48,1024,resource,5.00,3.770,2115,2117,2115,2117,1,0,13231,19087,0,6144,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_128_88_64_12b,128,64,12,f85864a2-691f-436a-b138-f91810e96f66.tar.gz,128-88-64,3070,resource,5.00,3.770,5635,5637,5635,5637,2,6,16292,25023,0,36840,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_6b,48,48,6,c5ba9e98-95e8-49ac-8508-5493b04986f7.tar.gz,48-88-48,2047,resource,5.00,3.781,4227,4229,4227,4229,2,0,13163,17218,0,12282,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_96_128_120_4b,96,120,4,ee48c632-3950-41f8-97ca-65635cdde696.tar.gz,96-128-120,3070,resource,5.00,3.770,6147,6149,6147,6149,2,0,21904,29314,0,12280,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_6b,48,48,6,8c415e8c-b98e-48f4-8cf0-c7953101627f.tar.gz,48-88-48,3070,resource,5.00,3.781,4227,4229,4227,4229,2,0,13163,17218,0,18420,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_96_128_120_4b,96,120,4,e7f3b42d-9352-4706-a9f3-2fb0dca5ad8a.tar.gz,96-128-120,4093,resource,5.00,3.770,6915,6917,6915,6917,2,0,21891,29710,0,16372,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_6b,48,48,6,bec9fb19-b7dc-4977-a493-c511dd51f9d6.tar.gz,48-88-48,4093,resource,5.00,3.955,8451,8453,8451,8453,3.5,0,13145,16121,0,24558,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_96_128_120_6b,96,120,6,040701bc-bff9-4f65-81ef-1cdcb48cb04f.tar.gz,96-128-120,1024,resource,5.00,4.002,1795,1797,1795,1797,33,0,21758,32635,0,6144,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_8b,48,48,8,6792d0db-8f39-4a71-9630-c009052bed87.tar.gz,48-88-48,1024,resource,5.00,4.184,2115,2117,2115,2117,5,8,13084,17902,0,8192,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_32_12b,72,32,12,d0104da3-a602-4dc8-848b-755cbb2dfd26.tar.gz,72-80-32,4093,resource,5.00,3.781,5443,5445,5443,5445,2,3,12355,16290,0,49116,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_8b,48,48,8,0d62f21a-125b-4293-9551-76755f02cfdf.tar.gz,48-88-48,2047,resource,5.00,4.188,4227,4229,4227,4229,4,4,13099,16965,0,16376,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_32_14b,72,32,14,43b5c834-e483-4dfc-bcd3-418062de78bf.tar.gz,72-80-32,1024,resource,5.00,3.770,2435,2437,2435,2437,1,7,12363,18383,0,14336,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_32_14b,72,32,14,e49e44c2-e88b-4363-a64a-2c98e1d3832e.tar.gz,72-80-32,2047,resource,5.00,3.770,4003,4005,4003,4005,1.5,5,12351,18113,0,28658,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_8b,48,48,8,8b077d48-239c-453c-82ee-f977bd354df9.tar.gz,48-88-48,3070,resource,5.00,4.188,4227,4229,4227,4229,4,4,13099,16965,0,24560,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_32_14b,72,32,14,14b9388c-cc51-4f66-8693-a13b48be637c.tar.gz,72-80-32,3070,resource,5.00,3.781,5443,5445,5443,5445,2,3,12355,17604,0,42980,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_32_14b,72,32,14,b3ec6793-f6e8-4658-aef9-477bfff077ac.tar.gz,72-80-32,4093,resource,5.00,3.781,5443,5445,5443,5445,2,3,12355,17604,0,57302,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_32_16b,72,32,16,390a9bd6-f9a7-4566-a66a-b50fe0bfb257.tar.gz,72-80-32,1024,resource,5.00,3.770,2435,2437,2435,2437,1,7,12362,19474,0,16384,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_128_88_64_12b,128,64,12,d5d25310-85ce-4a9b-9aa7-a0dbee44bf44.tar.gz,128-88-64,4093,resource,5.00,3.770,5635,5637,5635,5637,2,6,16292,25023,0,49116,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_128_88_64_14b,128,64,14,ec40ff18-a3a7-49ef-bc57-945be7fd8c69.tar.gz,128-88-64,1024,resource,5.00,4.002,1731,1733,1731,1733,49,19,16286,20381,0,14336,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_32_16b,72,32,16,86c0518f-ed7e-4525-b809-3ca769e45199.tar.gz,72-80-32,2047,resource,5.00,3.770,4003,4005,4003,4005,1.5,5,12351,17757,0,32752,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_8b,48,48,8,db95b8cb-f35b-438c-8b39-2bf22cb65c75.tar.gz,48-88-48,4093,resource,5.00,3.955,8451,8453,8451,8453,3.5,2,13107,16570,0,32744,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_32_16b,72,32,16,29e41235-564e-4712-a563-ade5a2a1d895.tar.gz,72-80-32,3070,resource,5.00,3.781,5443,5445,5443,5445,2,3,12355,17123,0,49120,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_128_88_64_14b,128,64,14,4e51b871-946e-4bff-a82e-1ebdd6c4351d.tar.gz,128-88-64,2047,resource,5.00,3.770,2819,2821,2819,2821,1,12,16295,28979,0,28658,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_32_16b,72,32,16,810c12ab-e2e6-4e2c-9ea5-9c1986b7df20.tar.gz,72-80-32,4093,resource,5.00,3.781,5443,5445,5443,5445,2,3,12355,17123,0,65488,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_128_88_64_14b,128,64,14,7321c070-740e-4192-976e-9a1443309d84.tar.gz,128-88-64,3070,resource,5.00,3.770,5635,5637,5635,5637,2,6,16292,26583,0,42980,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_40_2b,72,40,2,926e2bb0-7f80-4d5f-b081-4176c58d5427.tar.gz,72-80-40,1024,resource,5.00,4.180,1955,1957,1955,1957,3.5,0,12707,15027,0,2048,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_40_2b,72,40,2,a4f6a971-de60-423d-a641-f0739462028b.tar.gz,72-80-40,2047,resource,5.00,4.184,3043,3045,3043,3045,2.5,0,12711,14838,0,4094,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_96_128_120_6b,96,120,6,e56d8922-1891-48c3-be84-c6b8bce50fa7.tar.gz,96-128-120,2047,resource,5.00,3.770,3459,3461,3459,3461,1,0,22035,33296,0,12282,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_128_88_64_14b,128,64,14,93ab8e0d-6d92-4ea8-9b76-b73d2495900b.tar.gz,128-88-64,4093,resource,5.00,3.770,5635,5637,5635,5637,2,6,16292,26583,0,57302,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_40_2b,72,40,2,fe929882-eee2-4568-9ebc-5784edafc991.tar.gz,72-80-40,3070,resource,5.00,4.188,6083,6085,6083,6085,2.5,0,12732,14679,0,6140,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_128_88_64_16b,128,64,16,9d06ada3-4b5e-44ad-b8f8-4739bfc5a888.tar.gz,128-88-64,1024,resource,5.00,3.770,1731,1733,1731,1733,1,19,16284,27217,0,16384,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_40_2b,72,40,2,942bfc35-b8b1-4ab0-bc88-76e19ed1c6ce.tar.gz,72-80-40,4093,resource,5.00,4.188,6083,6085,6083,6085,2.5,0,12732,14679,0,8186,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_88_48_10b,48,48,10,372539a3-13c5-4638-81fe-3477b138a34c.tar.gz,48-88-48,1024,resource,5.00,3.770,2115,2117,2115,2117,1,8,13083,20615,0,10240,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_40_4b,72,40,4,9ec0eb2d-9d29-4db6-ae9a-eb65c4a3d07d.tar.gz,72-80-40,1024,resource,5.00,3.770,1955,1957,1955,1957,1,0,12838,16512,0,4096,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_128_88_64_16b,128,64,16,6a56e612-aab3-4428-8a0f-c1c06e07bcf2.tar.gz,128-88-64,2047,resource,5.00,3.770,2819,2821,2819,2821,1,12,16295,30172,0,32752,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_40_4b,72,40,4,e52ed38d-58c5-4a51-acc8-14ee94c06e68.tar.gz,72-80-40,2047,resource,5.00,3.770,3043,3045,3043,3045,1,0,12783,15991,0,8188,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_72_80_40_4b,72,40,4,65a5617f-7570-4e7f-a5d1-9962c4ab710e.tar.gz,72-80-40,3070,resource,5.00,3.781,6083,6085,6083,6085,2,0,12742,15491,0,12280,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_2b,48,16,2,8ed0f462-e3fd-4f03-8c7a-877d85898fc5.tar.gz,48-120-16,1024,resource,5.00,4.184,1923,1925,1923,1925,3,0,15320,17704,0,2048,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_72_104_6b,80,104,6,9b823b55-bd5f-45a2-a0eb-4be3b27bb418.tar.gz,80-72-104,1024,resource,5.00,3.770,1899,1901,1899,1901,2,0,14813,22575,0,6144,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_8_96_72_10b,8,72,10,7220e5fc-5aa1-4e96-9ad8-b5952c2cf6b3.tar.gz,8-96-72,2047,resource,5.00,4.011,3075,3077,3075,3077,1.5,4,13594,20385,0,20470,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_2b,48,16,2,24efe338-2aa8-4b89-92d3-145fa74d9bf4.tar.gz,48-120-16,2047,resource,5.00,4.188,3843,3845,3843,3845,2,0,15358,16892,0,4094,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_2b,48,16,2,6f10921f-311c-4bd1-bb57-f6c315488e61.tar.gz,48-120-16,3070,resource,5.00,4.188,4803,4805,4803,4805,2,0,15353,16925,0,6140,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_16_96_48_12b,16,48,12,3c32e506-f71a-40a0-8d13-015a91a3063a.tar.gz,16-96-48,2047,resource,5.00,4.011,3843,3845,3843,3845,1.5,3,12917,17849,0,24564,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_72_104_6b,80,104,6,117513cf-5570-458b-b552-0805a98bf532.tar.gz,80-72-104,2047,resource,5.00,3.797,3795,3797,3795,3797,1,0,14693,21214,0,12282,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_2b,48,16,2,4b08c558-48d6-4886-9b68-053186ae2f07.tar.gz,48-120-16,4093,resource,5.00,4.188,4803,4805,4803,4805,2,0,15353,16925,0,8186,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_4b,48,16,4,a3fe00bd-13f6-43cc-b6bf-54941701ab08.tar.gz,48-120-16,1024,resource,5.00,4.002,1923,1925,1923,1925,3.5,0,15393,18261,0,4096,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_4b,48,16,4,22f4dff0-0791-41b5-a438-7a2f7495b733.tar.gz,48-120-16,2047,resource,5.00,3.781,3843,3845,3843,3845,1,0,15366,17627,0,8188,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_72_104_6b,80,104,6,6fa6a0b1-4346-495c-a913-090fc29cc2e9.tar.gz,80-72-104,3070,resource,5.00,3.782,6627,6629,6627,6629,2,0,14659,21103,0,18420,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_128_72_10b,104,72,10,1382019e-3957-4aa3-a38e-5b5e20c3131e.tar.gz,104-128-72,4093,resource,5.00,3.770,7939,7941,7939,7941,2.5,6,20156,30661,0,40930,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_4b,48,16,4,946b8d2c-f6d6-4fa9-af88-fe83969cb649.tar.gz,48-120-16,3070,resource,5.00,3.783,4803,4805,4803,4805,1.5,0,15371,17674,0,12280,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_128_72_12b,104,72,12,0c309b91-65a9-4cdb-bb00-e5fa4c3a224d.tar.gz,104-128-72,1024,resource,5.00,4.002,1859,1861,1859,1861,66,25,20126,24514,0,12288,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_4b,48,16,4,2490af65-9442-44dc-aadd-816dd483e5e0.tar.gz,48-120-16,4093,resource,5.00,3.783,4803,4805,4803,4805,1.5,0,15371,17674,0,16372,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_72_104_6b,80,104,6,a30e446e-291c-43d4-8375-a2a31927732d.tar.gz,80-72-104,4093,resource,5.00,3.782,6627,6629,6627,6629,2,0,14659,21103,0,24558,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_128_72_12b,104,72,12,8857d42a-ae93-49de-bf06-bbd110ac3827.tar.gz,104-128-72,2047,resource,5.00,3.770,3971,3973,3971,3973,1.5,12,20117,34793,0,24564,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_16_96_48_12b,16,48,12,ecbde9dd-b6d3-4ae5-92e4-bbd06b93456b.tar.gz,16-96-48,3070,resource,5.00,4.011,3843,3845,3843,3845,1.5,3,12917,17849,0,36840,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_6b,48,16,6,323f1957-7e84-48d0-86f9-04bab49b3573.tar.gz,48-120-16,1024,resource,5.00,4.002,1923,1925,1923,1925,3,0,15419,19140,0,6144,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_128_72_12b,104,72,12,5f7e8ee0-4081-4f20-8cde-179de71c36b7.tar.gz,104-128-72,3070,resource,5.00,3.770,6403,6405,6403,6405,2,7,20152,31413,0,36840,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_8_128_56_10b,8,56,10,75febbba-5749-420b-bee4-682dfd0c4e6e.tar.gz,8-128-56,4093,resource,5.00,4.084,4611,4613,4611,4613,1.5,3,16467,23202,0,40930,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_6b,48,16,6,7bb548f4-f8b2-41f1-b27c-25a5799038ab.tar.gz,48-120-16,2047,resource,5.00,3.781,3843,3845,3843,3845,1,0,15365,17792,0,12282,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_128_72_12b,104,72,12,1a293fce-de52-4631-910e-5c9d2d126b18.tar.gz,104-128-72,4093,resource,5.00,3.770,7939,7941,7939,7941,2.5,6,20158,32295,0,49116,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_8_96_72_10b,8,72,10,539bfc6f-a895-40be-8d70-82d971391dac.tar.gz,8-96-72,3070,resource,5.00,4.011,4227,4229,4227,4229,1.5,3,13600,19630,0,30700,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_6b,48,16,6,826b3b19-7e73-4ab6-80e7-f231ec565203.tar.gz,48-120-16,3070,resource,5.00,3.783,4803,4805,4803,4805,1.5,0,15365,17745,0,18420,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_128_72_14b,104,72,14,557917ab-106b-440e-afc3-8cbceeedf9f0.tar.gz,104-128-72,1024,resource,5.00,4.002,1859,1861,1859,1861,79,25,20137,24296,0,14336,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_8_128_56_12b,8,56,12,5f954ea3-711e-4c20-91da-79693aab3b33.tar.gz,8-128-56,1024,resource,5.00,4.084,2051,2053,2051,2053,11,8,16459,22828,0,12288,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_6b,48,16,6,02be355d-709d-41c3-9349-5d248ba9a040.tar.gz,48-120-16,4093,resource,5.00,3.783,4803,4805,4803,4805,1.5,0,15365,17745,0,24558,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_128_72_14b,104,72,14,4e2e6cc9-1075-4e89-a3b7-fca8f29e2273.tar.gz,104-128-72,2047,resource,5.00,3.770,3971,3973,3971,3973,1.5,12,20117,36783,0,28658,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_72_104_8b,80,104,8,febbf7cc-41d3-45af-8e4e-c7b527fab65e.tar.gz,80-72-104,1024,resource,5.00,3.770,1899,1901,1899,1901,1,14,14586,23237,0,8192,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_8b,48,16,8,88497962-34f0-466b-b14d-64128ed22d03.tar.gz,48-120-16,1024,resource,5.00,4.184,1923,1925,1923,1925,7.5,8,15299,17143,0,8192,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_8b,48,16,8,aaef9a74-97f0-49a4-9dc1-cd177c49cde5.tar.gz,48-120-16,2047,resource,5.00,4.188,3843,3845,3843,3845,5,4,15324,16998,0,16376,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_16_96_48_12b,16,48,12,1809daa8-b723-4697-b05c-21104ec1fa91.tar.gz,16-96-48,4093,resource,5.00,4.011,6147,6149,6147,6149,2,2,12921,16999,0,49116,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_128_72_14b,104,72,14,0e50048d-bcf3-47f3-9184-93156122438b.tar.gz,104-128-72,3070,resource,5.00,3.770,6403,6405,6403,6405,2,7,20150,32958,0,42980,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_8b,48,16,8,eda120ad-f1c4-44cc-9489-8429b7af67e2.tar.gz,48-120-16,3070,resource,5.00,4.188,4803,4805,4803,4805,3.5,3,15319,17030,0,24560,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_16_96_48_14b,16,48,14,b6a21c7e-dc14-4716-9834-14ec7e648c41.tar.gz,16-96-48,1024,resource,5.00,3.782,1923,1925,1923,1925,1,6,12916,19592,0,14336,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_128_72_14b,104,72,14,9e633f53-7411-4902-a00f-4434da16fbac.tar.gz,104-128-72,4093,resource,5.00,3.770,7939,7941,7939,7941,2.5,6,20156,34010,0,57302,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_8b,48,16,8,4d358aa0-92cb-4dd8-b842-5ef10e68ae32.tar.gz,48-120-16,4093,resource,5.00,4.188,4803,4805,4803,4805,3.5,3,15319,17030,0,32744,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_16_96_48_14b,16,48,14,2fe5db9a-0351-4d04-9441-5687a1963fa8.tar.gz,16-96-48,2047,resource,5.00,4.011,3843,3845,3843,3845,1.5,3,12917,18274,0,28658,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_128_72_16b,104,72,16,8ef21031-d059-4792-888c-2829f044e250.tar.gz,104-128-72,1024,resource,5.00,4.002,1859,1861,1859,1861,57,25,20126,26814,0,16384,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_16_96_48_14b,16,48,14,f8f86d46-9d9b-497e-b7f9-c9136ed8abc3.tar.gz,16-96-48,3070,resource,5.00,4.011,3843,3845,3843,3845,1.5,3,12917,18274,0,42980,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_128_72_16b,104,72,16,3f0127aa-0887-44de-9229-d1dc66bc5462.tar.gz,104-128-72,2047,resource,5.00,3.770,3971,3973,3971,3973,1.5,12,20117,38823,0,32752,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_80_72_104_8b,80,104,8,69554e93-a887-4f35-837a-9cb26fe465b5.tar.gz,80-72-104,2047,resource,5.00,3.797,3795,3797,3795,3797,2.5,7,14583,21887,0,16376,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_16_96_48_14b,16,48,14,876af18b-e3fb-4405-84db-9840c6c9baa8.tar.gz,16-96-48,4093,resource,5.00,4.011,6147,6149,6147,6149,2,2,12921,17319,0,57302,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_128_72_16b,104,72,16,c1ae3290-6d2d-4544-a3da-4e6490c7f076.tar.gz,104-128-72,3070,resource,5.00,3.770,6403,6405,6403,6405,2,7,20153,34415,0,49120,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_8_96_72_10b,8,72,10,8802c4e7-896b-469c-a873-dfe74d0bde3a.tar.gz,8-96-72,4093,resource,5.00,4.011,4227,4229,4227,4229,1.5,3,13600,19630,0,40930,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_16_96_48_16b,16,48,16,78dd9a39-2e79-403a-aca4-cb4efeb122ac.tar.gz,16-96-48,1024,resource,5.00,3.782,1923,1925,1923,1925,1,6,12921,19888,0,16384,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_128_72_16b,104,72,16,72be9942-66a9-4063-a642-239aa142ddc4.tar.gz,104-128-72,4093,resource,5.00,3.770,7939,7941,7939,7941,2.5,6,20159,35441,0,65488,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_48_120_16_10b,48,16,10,c5c6fbb6-3559-4907-97ab-85a27d0c4e0c.tar.gz,48-120-16,1024,resource,5.00,3.770,1923,1925,1923,1925,1,8,15295,19440,0,10240,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_16_96_48_16b,16,48,16,a48cbaed-377b-4b2c-8d3d-9fa86bd54490.tar.gz,16-96-48,2047,resource,5.00,4.011,3843,3845,3843,3845,1.5,3,12918,18573,0,32752,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_128_80_2b,104,80,2,de892b3f-8730-4ac3-abbd-b239ce4f5fc7.tar.gz,104-128-80,1024,resource,5.00,3.217,1859,1861,1859,1861,14,0,20521,26083,0,2048,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_104_128_80_2b,104,80,2,cd6040ce-6683-4e66-b372-959488f9fbf8.tar.gz,104-128-80,2047,resource,5.00,4.180,3715,3717,3715,3717,8,0,20474,25008,0,4094,TRUE
/output/2layer_run_vsynth_2023-2/raw_reports/dense_16_96_48_16b,16,48,16,f5fe35ce-ec41-4993-a568-5e3312a2adb4.tar.gz,16-96-48,3070,resource,5.00,4.011,3843,3845,3843,3845,1.5,3,12918,18573,0,49120,TRUE
